DATE TIME,EVAP_CFS,RIV_REL_CFS,RAIN_IN,PPT_INC_IN,PPTINC4_IN,ABV_TOC_AF,RES_ELE_FT,STORAGE_AF,INFLOW_CFS,OUTFLOW_CFS,RES_CHG_AF,TOC_STO_AF
2022-07-09 00:00,112,"4,518",21.90,0.00,0.00,"-1,907,732",744.88,"1,630,268","1,678","7,295","-11,363","3,538,000"
2022-07-10 00:00,112,"4,520",21.90,0.00,0.00,"-1,916,947",743.87,"1,621,053","1,745","6,279","-9,215","3,538,000"
2022-07-11 00:00,142,"4,515",21.90,0.00,0.00,"-1,927,304",742.73,"1,610,696","2,421","7,456","-10,357","3,538,000"
2022-07-12 00:00,139,"4,520",21.90,0.00,0.00,"-1,937,975",741.55,"1,600,025","2,148","7,389","-10,671","3,538,000"
2022-07-13 00:00,133,"4,519",21.90,0.00,0.00,"-1,948,686",740.36,"1,589,314","2,156","7,424","-10,711","3,538,000"
2022-07-14 00:00,118,"4,542",21.90,0.00,0.00,"-1,952,723",739.91,"1,585,277","2,453","4,415","-4,037","3,538,000"
2022-07-15 00:00,110,"4,185",21.90,0.00,0.00,"-1,961,936",738.88,"1,576,064","1,802","6,338","-9,213","3,538,000"
2022-07-16 00:00,123,"3,993",21.90,0.00,0.00,"-1,969,334",738.05,"1,568,666","2,149","5,755","-7,397","3,538,000"
2022-07-17 00:00,136,"3,997",21.90,0.00,0.00,"-1,975,109",737.40,"1,562,891","1,971","4,702","-5,776","3,538,000"
2022-07-18 00:00,141,"3,998",21.90,0.00,0.00,"-1,982,109",736.61,"1,555,891","2,252","5,685","-7,000","3,538,000"
2022-07-19 00:00,143,"4,007",21.90,0.00,0.00,"-1,991,114",735.59,"1,546,886","2,597","6,994","-9,005","3,538,000"
2022-07-20 00:00,140,"4,018",21.90,0.00,0.00,"-1,999,030",734.69,"1,538,970","2,679","6,486","-7,916","3,538,000"
2022-07-21 00:00,137,"4,016",21.90,0.00,0.00,"-2,006,655",733.82,"1,531,345","2,779","6,486","-7,625","3,538,000"
2022-07-22 00:00,137,"3,853",21.90,0.00,0.00,"-2,016,780",732.66,"1,521,220","1,832","6,844","-10,125","3,538,000"
2022-07-23 00:00,134,"3,735",21.90,0.00,0.00,"-2,026,179",731.58,"1,511,821","1,795","6,350","-9,399","3,538,000"
2022-07-24 00:00,133,"3,735",21.90,0.00,0.00,"-2,034,921",730.57,"1,503,079","1,995","6,313","-8,742","3,538,000"
2022-07-25 00:00,92,"3,730",21.90,0.00,0.00,"-2,043,542",729.57,"1,494,458","2,203","6,415","-8,621","3,538,000"
2022-07-26 00:00,108,"3,737",21.90,0.00,0.00,"-2,051,872",728.60,"1,486,128","2,562","6,697","-8,329","3,538,000"
2022-07-27 00:00,71,"3,737",21.90,0.00,0.00,"-2,059,485",727.71,"1,478,515","2,562","6,287","-7,614","3,538,000"
2022-07-28 00:00,115,"3,737",21.90,0.00,0.00,"-2,066,221",726.92,"1,471,779","2,872","6,154","-6,736","3,538,000"
2022-07-29 00:00,76,"3,574",21.90,0.00,0.00,"-2,073,105",726.11,"1,464,895","2,845","6,240","-6,884","3,538,000"
2022-07-30 00:00,104,"3,484",21.90,0.00,0.00,"-2,078,444",725.48,"1,459,556","2,794","5,382","-5,339","3,538,000"
2022-07-31 00:00,78,"3,488",21.90,0.00,0.00,"-2,084,276",724.79,"1,453,724","3,072","5,935","-5,832","3,538,000"
2022-08-01 00:00,70,"3,495",21.90,0.00,0.00,"-2,085,035",724.70,"1,452,965","2,914","3,227",-759,"3,538,000"
2022-08-02 00:00,38,"3,491",21.90,0.00,0.00,"-2,097,568",723.21,"1,440,432","1,825","3,487","-12,533","3,538,000"
2022-08-03 00:00,117,"3,494",21.90,0.00,0.00,"-2,095,891",723.41,"1,442,109","2,289","5,987","1,677","3,538,000"
2022-08-04 00:00,116,"3,492",21.90,0.00,0.00,"-2,098,156",723.14,"1,439,844","2,472","3,497","-2,264","3,538,000"
2022-08-05 00:00,128,"3,469",21.90,0.00,0.00,"-2,099,329",723.00,"1,438,671","2,700","3,165","-1,174","3,538,000"
2022-08-06 00:00,95,"3,506",21.90,0.00,0.00,"-2,106,857",722.10,"1,431,143","2,441","6,099","-7,528","3,538,000"
2022-08-07 00:00,108,"3,504",21.90,0.00,0.00,"-2,114,691",721.16,"1,423,309","2,198","6,039","-7,834","3,538,000"
2022-08-08 00:00,86,"3,503",21.90,0.00,0.00,"-2,121,583",720.33,"1,416,417","2,135","5,523","-6,892","3,538,000"
2022-08-09 00:00,91,"3,509",21.90,0.00,0.00,"-2,128,452",719.50,"1,409,548","2,053","5,426","-6,869","3,538,000"
2022-08-10 00:00,106,"3,377",21.90,0.00,0.00,"-2,135,133",718.69,"1,402,867","2,167","5,471","-6,681","3,538,000"
2022-08-11 00:00,103,"3,259",21.90,0.00,0.00,"-2,138,754",718.25,"1,399,246","2,154","3,834","-3,621","3,538,000"
2022-08-12 00:00,111,"3,130",21.90,0.00,0.00,"-2,145,648",717.41,"1,392,352","1,945","5,351","-6,893","3,538,000"
2022-08-13 00:00,106,"3,014",21.90,0.00,,"-2,153,742",716.42,"1,384,258","1,272","5,206","-8,095","3,538,000"
2022-08-14 00:00,105,"3,009",21.90,0.00,0.00,"-2,161,073",715.52,"1,376,927","1,688","5,320","-7,331","3,538,000"
2022-08-15 00:00,139,"3,016",21.90,0.00,0.00,"-2,166,918",714.80,"1,371,082","2,432","5,241","-5,845","3,538,000"
2022-08-16 00:00,118,"3,012",21.90,0.00,0.00,"-2,171,453",714.24,"1,366,547","2,426","4,553","-4,535","3,538,000"
2022-08-17 00:00,128,"3,014",21.90,0.00,0.00,"-2,176,219",713.65,"1,361,781","2,624","4,939","-4,766","3,538,000"
2022-08-18 00:00,96,"3,014",21.90,0.00,0.00,"-2,179,122",713.29,"1,358,878","2,505","3,872","-2,903","3,538,000"
2022-08-19 00:00,117,"3,015",21.90,0.00,0.00,"-2,183,790",712.71,"1,354,210","2,432","4,628","-4,668","3,538,000"
2022-08-20 00:00,116,"3,019",21.90,0.00,0.00,"-2,187,565",712.24,"1,350,435","2,401","4,187","-3,775","3,538,000"
2022-08-21 00:00,116,"3,023",21.90,0.00,0.00,"-2,191,733",711.72,"1,346,267","2,249","4,275","-4,168","3,538,000"
2022-08-22 00:00,98,"3,023",21.90,0.00,0.00,"-2,195,492",711.25,"1,342,508","2,543","4,300","-3,759","3,538,000"
2022-08-23 00:00,101,"3,017",21.90,0.00,0.00,"-2,200,679",710.60,"1,337,321","1,768","4,283","-5,187","3,538,000"
2022-08-24 00:00,113,"3,016",21.90,0.00,0.00,,710.13,"1,333,578","2,251","4,065","-3,743",
2022-08-25 00:00,113,"3,024",21.90,0.00,0.00,"-2,208,316",709.64,"1,329,684","2,251","4,065","-3,894","3,538,000"
2022-08-26 00:00,126,"3,021",21.90,0.00,0.00,"-2,211,093",709.29,"1,326,907","2,926","4,160","-2,777","3,538,000"
2022-08-27 00:00,102,"3,020",21.90,0.00,0.00,"-2,213,390",709.00,"1,324,610","1,920","3,016","-2,297","3,538,000"
2022-08-28 00:00,102,"3,024",21.90,0.00,0.00,"-2,214,894",708.81,"1,323,106","2,379","2,995","-1,504","3,538,000"
2022-08-29 00:00,79,"3,033",21.90,0.00,0.00,"-2,216,002",708.67,"1,321,998","2,746","3,265","-1,108","3,538,000"
2022-08-30 00:00,92,"3,028",21.90,0.00,0.00,"-2,221,924",707.92,"1,316,076","1,921","4,815","-5,922","3,538,000"
2022-08-31 00:00,92,"3,025",21.90,0.00,0.00,"-2,226,412",707.35,"1,311,588","2,061","4,233","-4,488","3,538,000"
2022-09-01 00:00,104,"3,026",21.90,0.00,0.00,"-2,230,106",706.88,"1,307,894","2,218","3,936","-3,693","3,538,000"
2022-09-02 00:00,131,"2,988",21.90,0.00,0.00,"-2,232,224",706.61,"1,305,776","2,447","3,423","-2,119","3,538,000"
2022-09-03 00:00,119,"3,000",21.90,0.00,0.00,"-2,235,515",706.19,"1,302,485","2,274","3,813","-3,291","3,538,000"
2022-09-04 00:00,106,"3,009",21.90,0.00,0.00,"-2,237,158",705.98,"1,300,842","3,240","3,923","-1,643","3,538,000"
2022-09-05 00:00,133,"3,021",21.90,0.00,0.00,"-2,240,753",705.52,"1,297,247","2,979","4,699","-3,595","3,538,000"
2022-09-06 00:00,133,"3,028",21.90,0.00,0.00,"-2,245,821",704.87,"1,292,179","2,894","5,277","-5,068","3,538,000"
2022-09-07 00:00,151,"3,210",21.90,0.00,0.00,"-2,248,856",704.48,"1,289,144","2,963","4,381","-3,035","3,538,000"
2022-09-08 00:00,135,"3,524",21.90,0.00,0.00,"-2,251,342",704.16,"1,286,658","2,974","4,053","-2,486","3,538,000"
2022-09-09 00:00,137,"3,514",21.90,0.00,0.00,"-2,252,817",703.97,"1,285,183","2,494","3,139","-1,475","3,538,000"
2022-09-10 00:00,105,"3,523",21.90,0.00,0.00,"-2,256,847",703.45,"1,281,153","2,057","3,983","-4,030","3,538,000"
2022-09-11 00:00,79,"3,261",21.90,0.00,0.00,"-2,260,791",702.94,"1,277,209","1,833","3,704","-3,944","3,538,000"
2022-09-12 00:00,71,"3,023",21.92,0.02,0.00,"-2,265,344",702.35,"1,272,656","1,660","3,924","-4,553","3,538,000"
2022-09-13 00:00,36,"3,022",21.92,0.00,0.02,"-2,268,117",701.99,"1,269,883","1,918","3,240","-2,773","3,538,000"
2022-09-14 00:00,73,"2,882",21.92,0.00,0.00,"-2,270,962",701.62,"1,267,038","2,409","3,770","-2,845","3,538,000"
2022-09-15 00:00,63,"2,772",21.92,0.00,0.00,"-2,273,189",701.33,"1,264,811","1,770","2,830","-2,227","3,538,000"
2022-09-16 00:00,57,"2,609",21.92,0.00,0.00,"-2,262,224",701.13,"1,263,276","2,326","3,043","-1,535","3,525,500"
2022-09-17 00:00,52,"2,501",21.92,0.00,0.00,"-2,251,027",700.96,"1,261,973","2,104","2,709","-1,303","3,513,000"
2022-09-18 00:00,39,"2,520",22.23,0.31,0.00,"-2,239,753",700.80,"1,260,747","2,184","2,763","-1,226","3,500,500"
2022-09-19 00:00,63,"2,523",23.28,1.05,0.75,"-2,226,640",700.88,"1,261,360","3,188","2,817",613,"3,488,000"
2022-09-20 00:00,29,"2,521",23.30,0.02,0.59,"-2,215,366",700.72,"1,260,134","2,610","3,160","-1,226","3,475,500"
2022-09-21 00:00,29,"2,515",23.31,0.01,0.00,"-2,204,702",700.48,"1,258,298","2,056","2,991","-1,836","3,463,000"
2022-09-22 00:00,41,"2,527",23.31,0.00,0.01,,700.16,"1,255,852","1,664","2,856","-2,446",
2022-09-23 00:00,59,"2,523",23.31,0.00,0.00,"-2,185,032",699.78,"1,252,968","1,411","2,811","-2,884","3,438,000"
2022-09-24 00:00,65,"2,519",23.31,0.00,0.00,"-2,176,039",699.32,"1,249,461","1,282","2,985","-3,507","3,425,500"
2022-09-25 00:00,78,"2,527",23.31,0.00,0.00,"-2,166,126",698.98,"1,246,874","1,621","2,848","-2,587","3,413,000"
2022-09-26 00:00,70,"2,531",23.31,0.00,0.00,"-2,156,514",698.60,"1,243,986","1,409","2,795","-2,888","3,400,500"
2022-09-27 00:00,67,"2,529",23.31,0.00,0.00,"-2,147,123",698.19,"1,240,877","1,366","2,866","-3,109","3,388,000"
2022-09-28 00:00,64,"2,510",23.31,0.00,0.00,"-2,138,182",697.72,"1,237,318","1,157","2,849","-3,559","3,375,500"
2022-09-29 00:00,70,"2,509",23.31,0.00,0.00,"-2,129,232",697.25,"1,233,768","1,113","2,872","-3,550","3,363,000"
2022-09-30 00:00,59,"2,511",23.31,0.00,0.00,"-2,120,049",696.81,"1,230,451","1,225","2,838","-3,317","3,350,500"
2022-10-01 00:00,59,"2,510",0.00,0.00,0.00,"-2,109,131",696.60,"1,228,869","2,067","2,805","-1,582","3,338,000"
2022-10-02 00:00,59,"2,514",0.00,0.00,0.00,"-2,097,232",696.52,"1,228,268","2,067","2,681",-601,"3,325,500"
2022-10-03 00:00,54,"2,505",0.00,0.00,0.00,"-2,087,213",696.19,"1,225,787","1,501","2,697","-2,481","3,313,000"
2022-10-04 00:00,59,"2,509",0.00,0.00,0.00,"-2,078,165",695.73,"1,222,335","1,172","2,853","-3,452","3,300,500"
2022-10-05 00:00,59,"2,516",0.00,0.00,0.00,"-2,069,409",695.23,"1,218,591","1,218","3,046","-3,744","3,288,000"
2022-10-06 00:00,65,"2,526",0.00,0.00,0.00,"-2,061,018",694.68,"1,214,482","1,285","3,292","-4,109","3,275,500"
2022-10-07 00:00,81,"2,529",0.00,0.00,0.00,"-2,052,543",694.14,"1,210,457","1,322","3,271","-4,025","3,263,000"
2022-10-08 00:00,67,"2,531",0.00,0.00,0.00,"-2,044,207",693.58,"1,206,293","1,173","3,205","-4,164","3,250,500"
2022-10-09 00:00,67,"2,527",0.00,0.00,0.00,"-2,035,860",693.02,"1,202,140","1,145","3,209","-4,153","3,238,000"
2022-10-10 00:00,104,"2,528",0.00,0.00,0.00,"-2,026,764",692.56,"1,198,736","1,245","2,820","-3,404","3,225,500"
2022-10-11 00:00,67,"2,550",0.00,0.00,0.00,"-2,018,252",692.02,"1,194,748","1,251","3,194","-3,988","3,213,000"
2022-10-12 00:00,72,"2,535",0.00,0.00,0.00,"-2,010,024",691.44,"1,190,476","1,164","3,246","-4,272","3,200,500"
2022-10-13 00:00,61,"2,486",0.00,0.00,0.00,"-2,001,272",690.93,"1,186,728","1,374","3,202","-3,748","3,188,000"
2022-10-14 00:00,42,"2,433",0.00,0.00,0.00,"-1,992,877",690.37,"1,182,623","1,273","3,301","-4,105","3,175,500"
2022-10-15 00:00,47,"2,431",0.00,0.00,0.00,"-1,984,837",689.76,"1,178,163","1,038","3,239","-4,460","3,163,000"
2022-10-16 00:00,40,"2,436",0.00,0.00,0.00,"-1,988,922",689.20,"1,174,078","1,200","3,256","-4,084","3,163,000"
2022-10-17 00:00,42,"2,439",0.00,0.00,0.00,"-1,993,286",688.60,"1,169,714","1,177","3,299","-4,365","3,163,000"
2022-10-18 00:00,39,"2,438",0.00,0.00,0.00,"-1,998,147",687.93,"1,164,853","1,007","3,418","-4,861","3,163,000"
2022-10-19 00:00,57,"2,452",0.00,0.00,0.00,"-2,002,487",687.33,"1,160,513","1,183","3,313","-4,340","3,163,000"
2022-10-20 00:00,65,"2,427",0.00,0.00,0.00,"-2,006,816",686.73,"1,156,184","1,127","3,244","-4,329","3,163,000"
2022-10-21 00:00,60,"2,433",0.00,0.00,0.00,"-2,011,349",686.10,"1,151,651","1,151","3,376","-4,533","3,163,000"
2022-10-22 00:00,46,"2,431",0.00,0.00,0.00,"-2,016,442",685.39,"1,146,558","1,067","3,589","-5,093","3,163,000"
2022-10-23 00:00,26,"2,433",0.00,0.00,0.00,"-2,021,734",684.65,"1,141,266",968,"3,610","-5,292","3,163,000"
2022-10-24 00:00,101,"2,434",0.00,0.00,0.00,"-2,026,795",683.94,"1,136,205","1,223","3,674","-5,061","3,163,000"
2022-10-25 00:00,62,"2,433",0.00,0.00,0.00,"-2,031,698",683.25,"1,131,302","1,063","3,474","-4,903","3,163,000"
2022-10-26 00:00,48,"2,434",0.00,0.00,0.00,"-2,036,020",682.64,"1,126,980","1,272","3,402","-4,322","3,163,000"
2022-10-27 00:00,38,"2,440",0.00,0.00,0.00,"-2,040,401",682.02,"1,122,599","1,283","3,453","-4,381","3,163,000"
2022-10-28 00:00,46,"2,434",0.00,0.00,0.00,"-2,045,474",681.30,"1,117,526","1,209","3,721","-5,073","3,163,000"
2022-10-29 00:00,25,"2,439",0.00,0.00,0.00,"-2,050,390",680.60,"1,112,610","1,377","3,830","-4,916","3,163,000"
2022-10-30 00:00,30,"2,438",0.00,0.00,0.00,"-2,055,780",679.83,"1,107,220","1,256","3,943","-5,390","3,163,000"
2022-10-31 00:00,48,"2,431",0.00,0.00,0.00,"-2,060,176",679.20,"1,102,824","1,717","3,885","-4,396","3,163,000"
2022-11-01 00:00,30,"2,441",0.36,0.36,0.00,"-2,064,352",678.60,"1,098,648","1,915","3,990","-4,176","3,163,000"
2022-11-02 00:00,11,"2,444",0.45,0.09,0.36,"-2,069,695",677.83,"1,093,305","1,790","4,473","-5,343","3,163,000"
2022-11-03 00:00,23,"2,438",0.45,0.00,0.09,"-2,075,571",676.98,"1,087,429","1,608","4,547","-5,876","3,163,000"
2022-11-04 00:00,26,"2,437",0.45,0.00,0.00,"-2,083,624",675.81,"1,079,376","1,523","5,557","-8,053","3,163,000"
2022-11-05 00:00,13,"2,439",1.01,0.56,0.00,"-2,090,405",674.82,"1,072,595","1,704","5,110","-6,781","3,163,000"
2022-11-06 00:00,8,"2,441",1.33,0.32,0.61,"-2,098,312",673.66,"1,064,688","3,818","7,797","-7,907","3,163,000"
2022-11-07 00:00,38,"2,444",2.07,0.74,0.43,"-2,104,081",672.81,"1,058,919","2,177","5,048","-5,769","3,163,000"
2022-11-08 00:00,33,"2,331",3.45,1.38,0.81,"-2,107,396",672.32,"1,055,604","2,544","4,217","-3,315","3,163,000"
2022-11-09 00:00,10,"2,247",3.46,0.01,1.16,"-2,113,601",671.40,"1,049,399","1,860","4,944","-6,205","3,163,000"
2022-11-10 00:00,8,"2,131",3.46,0.00,0.00,"-2,119,513",670.52,"1,043,487","1,601","4,574","-5,912","3,163,000"
2022-11-11 00:00,10,"2,032",3.46,0.00,0.00,"-2,124,868",669.72,"1,038,132","1,402","4,091","-5,355","3,163,000"
2022-11-12 00:00,10,"2,032",3.46,0.00,0.00,"-2,130,469",668.88,"1,032,531","1,455","4,272","-5,601","3,163,000"
2022-11-13 00:00,8,"2,035",3.46,0.00,0.00,"-2,135,918",668.06,"1,027,082","1,558","4,297","-5,449","3,163,000"
2022-11-14 00:00,30,"2,031",3.46,0.00,0.00,"-2,141,347",667.24,"1,021,653","1,386","4,094","-5,429","3,163,000"
2022-11-15 00:00,17,"1,924",3.46,0.00,0.00,"-2,147,546",666.30,"1,015,454","1,195","4,303","-6,199","3,163,000"
2022-11-16 00:00,59,"1,833",3.46,0.00,0.00,"-2,152,015",665.62,"1,010,985","1,332","3,526","-4,469","3,163,000"
2022-11-17 00:00,27,"1,842",3.46,0.00,0.00,"-2,156,405",664.95,"1,006,595","1,233","3,419","-4,390","3,163,000"
2022-11-18 00:00,20,"1,733",3.46,0.00,0.00,"-2,161,238",664.21,"1,001,762","1,246","3,664","-4,833","3,163,000"
2022-11-19 00:00,15,"1,642",3.46,0.00,0.00,"-2,165,601",663.54,"997,399","1,223","3,407","-4,363","3,163,000"
2022-11-20 00:00,10,"1,645",3.46,0.00,0.00,"-2,169,821",662.89,"993,179","1,283","3,401","-4,220","3,163,000"
2022-11-21 00:00,90,"1,647",3.46,0.00,0.00,"-2,173,383",662.34,"989,617","1,395","3,100","-3,562","3,163,000"
2022-11-22 00:00,19,"1,643",3.46,0.00,0.00,"-2,176,678",661.83,"986,322","1,191","2,800","-3,295","3,163,000"
2022-11-23 00:00,10,"1,533",3.46,0.00,0.00,"-2,179,708",661.36,"983,292","1,163","2,713","-3,030","3,163,000"
2022-11-24 00:00,15,"1,429",3.46,0.00,0.00,"-2,182,281",660.96,"980,719","1,226","2,509","-2,573","3,163,000"
2022-11-25 00:00,12,"1,426",3.46,0.00,0.00,"-2,184,336",660.64,"978,664","1,408","2,432","-2,055","3,163,000"
2022-11-26 00:00,10,"1,425",3.46,0.00,0.00,"-2,186,774",660.26,"976,226","1,232","2,451","-2,438","3,163,000"
2022-11-27 00:00,12,"1,429",3.46,0.00,0.00,"-2,189,207",659.88,"973,793","1,179","2,393","-2,433","3,163,000"
2022-11-28 00:00,69,"1,441",3.46,0.00,0.00,"-2,191,380",659.54,"971,620","1,378","2,404","-2,173","3,163,000"
2022-11-29 00:00,17,"1,446",3.46,0.00,0.00,"-2,195,208",658.94,"967,792","1,244","3,125","-3,828","3,163,000"
2022-11-30 00:00,14,"1,434",3.46,0.00,0.00,"-2,198,580",658.41,"964,420","1,131","2,849","-3,372","3,163,000"
2022-12-01 00:00,19,"1,447",4.60,1.14,0.07,"-2,198,008",658.50,"964,992","2,087","1,779",572,"3,163,000"
2022-12-02 00:00,9,"1,442",4.60,0.00,1.07,"-2,198,135",658.48,"964,865","1,624","1,679",-127,"3,163,000"
2022-12-03 00:00,7,"1,444",6.19,1.59,0.00,"-2,146,938",658.65,"965,946","1,966","1,414","1,081","3,112,884"
2022-12-04 00:00,5,"1,430",6.52,0.33,1.67,"-2,118,107",660.03,"974,753","5,558","1,113","8,807","3,092,860"
2022-12-05 00:00,31,"1,433",6.98,0.46,0.36,"-2,095,954",660.75,"979,370","5,558","1,113","4,617","3,075,324"
2022-12-06 00:00,0,"1,432",6.98,0.00,0.35,"-2,098,988",661.14,"981,876","3,254","1,958","2,507","3,080,864"
2022-12-07 00:00,9,"1,435",6.98,0.00,0.00,"-2,104,760",,"983,500","2,491","1,476","1,624","3,088,260"
2022-12-08 00:00,9,"1,330",7.35,0.37,0.00,"-2,094,397",661.64,"985,097","2,315","1,688","1,597","3,079,494"
2022-12-09 00:00,11,"1,134",7.42,0.07,0.37,"-2,087,155",661.84,"986,387","2,241","1,580","1,290","3,073,542"
2022-12-10 00:00,7,"1,006",8.65,1.23,0.13,"-1,997,511",663.42,"996,619","6,067",902,"10,232","2,994,130"
2022-12-11 00:00,0,979,9.08,0.43,1.23,"-1,972,244",665.72,"1,011,641","8,476",902,"15,022","2,983,885"
2022-12-12 00:00,39,977,9.08,0.00,0.37,"-1,970,054",666.94,"1,019,672","4,989",902,"8,031","2,989,726"
2022-12-13 00:00,3,978,9.08,0.00,0.00,"-1,974,788",667.72,"1,024,829","3,504",902,"5,157","2,999,617"
2022-12-14 00:00,7,980,9.08,0.00,0.00,"-1,981,624",668.22,"1,028,144","2,856","1,177","3,315","3,009,768"
2022-12-15 00:00,5,989,9.08,0.00,0.00,"-1,988,814",668.62,"1,030,801","2,515","1,171","2,657","3,019,615"
2022-12-16 00:00,7,988,9.08,0.00,0.00,"-1,996,037",668.97,"1,033,130","2,256","1,075","2,329","3,029,167"
2022-12-17 00:00,9,988,9.08,0.00,0.00,"-2,003,436",669.25,"1,034,996","2,093","1,140","1,866","3,038,432"
2022-12-18 00:00,9,988,9.08,0.00,0.00,"-2,010,822",669.49,"1,036,597","2,008","1,225","1,601","3,047,419"
2022-12-19 00:00,7,989,9.08,0.00,0.00,"-2,017,669",669.77,"1,038,467","1,925",975,"1,870","3,056,136"
2022-12-20 00:00,9,988,9.08,0.00,0.00,"-2,024,186",670.06,"1,040,406","1,804",817,"1,939","3,064,592"
2022-12-21 00:00,5,986,9.08,0.00,0.00,"-2,030,648",670.32,"1,042,146","1,706",790,"1,740","3,072,794"
2022-12-22 00:00,5,990,9.08,0.00,0.00,"-2,036,191",670.68,"1,044,560","1,941",720,"2,414","3,080,751"
2022-12-23 00:00,5,986,9.08,0.00,0.00,"-2,041,265",671.05,"1,047,044","1,999",742,"2,484","3,088,309"
2022-12-24 00:00,10,987,9.08,0.00,0.00,"-2,045,323",671.56,"1,050,476","2,194",454,"3,432","3,095,799"
2022-12-25 00:00,5,985,9.08,0.00,0.00,"-2,048,880",672.11,"1,054,185","2,334",493,"3,709","3,103,065"
2022-12-26 00:00,5,987,9.96,0.88,0.00,"-2,022,799",672.79,"1,058,784","2,802",445,"4,599","3,081,583"
2022-12-27 00:00,19,983,10.66,0.70,1.32,"-1,927,429",677.75,"1,092,751","17,530",421,"33,967","3,020,180"
2022-12-28 00:00,10,984,10.66,0.00,0.34,"-1,907,965",681.73,"1,120,554","14,500",439,"27,803","3,028,519"
2022-12-29 00:00,10,985,11.81,1.15,0.11,"-1,867,818",684.14,"1,137,629","8,959",341,"17,075","3,005,447"
2022-12-30 00:00,18,959,13.11,1.30,1.32,"-1,732,612",691.62,"1,191,800","27,732",405,"54,172","2,924,412"
2022-12-31 00:00,10,879,14.44,1.33,1.02,,702.40,"1,273,042","39,788",216,"81,241",
2023-01-01 00:00,10,863,14.44,0.00,1.27,"-1,592,668",707.85,"1,315,524","23,123",336,"42,483","2,908,193"
2023-01-02 00:00,9,868,15.03,0.59,0.00,"-1,567,738",711.33,"1,343,148","14,283",348,"27,623","2,910,886"
2023-01-03 00:00,75,916,15.08,0.05,0.59,"-1,550,714",714.10,"1,365,415","11,745",403,"22,267","2,916,129"
2023-01-04 00:00,0,992,15.94,0.86,0.05,"-1,506,378",716.70,"1,386,544","10,812",201,"21,129","2,892,922"
2023-01-05 00:00,36,987,17.51,1.57,1.53,"-1,387,027",723.58,"1,443,537","29,115",303,"56,993","2,830,564"
2023-01-06 00:00,6,973,17.55,0.04,0.95,"-1,356,423",728.68,"1,486,814","21,827",0,"43,277","2,843,237"
2023-01-07 00:00,6,973,17.83,0.28,0.03,"-1,326,213",732.18,"1,517,044","15,508",267,"30,230","2,843,257"
2023-01-08 00:00,6,972,18.40,0.57,0.69,"-1,268,707",736.00,"1,550,501","17,302",429,"33,457","2,819,208"
2023-01-09 00:00,30,979,19.61,1.21,0.47,"-1,170,132",743.52,"1,617,868","34,123",129,"67,368","2,788,000"
2023-01-10 00:00,9,976,20.43,0.82,0.96,"-1,108,024",750.26,"1,679,976","31,634",312,"62,107","2,788,000"
2023-01-11 00:00,9,973,20.75,0.32,0.75,"-1,056,587",755.71,"1,731,413","26,149",255,"51,437","2,788,000"
2023-01-12 00:00,6,975,21.03,0.28,0.69,"-997,905",761.79,"1,790,095","29,905",270,"58,682","2,788,000"
2023-01-13 00:00,15,988,21.68,0.65,0.18,"-943,353",767.32,"1,844,647","27,707",239,"54,552","2,788,000"
2023-01-14 00:00,9,980,22.56,0.88,1.17,"-871,166",774.46,"1,916,834","36,456",0,"72,187","2,788,000"
2023-01-15 00:00,10,978,22.92,0.36,1.13,"-809,257",780.43,"1,978,743","31,555",334,"61,909","2,788,000"
2023-01-16 00:00,10,975,23.13,0.21,0.33,"-761,328",784.96,"2,026,672","24,463",344,"47,929","2,788,000"
2023-01-17 00:00,27,983,23.34,0.21,0.19,"-724,596",788.38,"2,063,404","18,946",347,"36,732","2,788,000"
2023-01-18 00:00,24,978,23.42,0.08,0.00,"-694,609",791.14,"2,093,391","15,512",426,"29,987","2,788,000"
2023-01-19 00:00,7,983,23.72,0.30,0.55,"-668,943",793.48,"2,119,057","14,093","1,092","25,666","2,788,000"
2023-01-20 00:00,24,977,23.98,0.26,0.00,"-648,383",795.34,"2,139,617","11,435","1,046","20,560","2,788,000"
2023-01-21 00:00,34,982,23.98,0.00,0.00,"-629,469",797.04,"2,158,531","9,808",239,"18,914","2,788,000"
2023-01-22 00:00,24,978,23.98,0.00,0.00,"-612,458",798.56,"2,175,542","9,013",413,"17,012","2,788,000"
2023-01-23 00:00,24,974,23.98,0.00,0.00,"-596,931",799.94,"2,191,069","8,576",725,"15,526","2,788,000"
2023-01-24 00:00,52,979,23.98,0.00,0.00,"-594,350",801.18,"2,205,086","7,864",745,"14,017","2,799,436"
2023-01-25 00:00,28,978,23.98,0.00,0.00,"-596,085",802.45,"2,219,508","8,332","1,033","14,422","2,815,593"
2023-01-26 00:00,39,982,23.98,0.00,0.00,"-597,955",803.66,"2,233,310","7,887",890,"13,802","2,831,265"
2023-01-27 00:00,42,982,23.98,0.00,0.00,"-600,098",804.80,"2,246,369","7,548",923,"13,059","2,846,467"
2023-01-28 00:00,29,981,23.98,0.00,0.00,"-600,580",806.04,"2,260,633","7,600",380,"14,264","2,861,213"
2023-01-29 00:00,29,983,24.33,0.35,0.00,"-594,607",807.25,"2,274,614","7,399",323,"13,981","2,869,221"
2023-01-30 00:00,15,974,24.34,0.01,0.36,"-595,024",808.33,"2,287,144","6,939",609,"12,530","2,882,168"
